Datetime,FE_MW
2013-12-08 01:00:00,7546.0
2013-12-08 02:00:00,7281.0
2013-12-08 03:00:00,7133.0
2013-12-08 04:00:00,7103.0
2013-12-08 05:00:00,7127.0
2013-12-08 06:00:00,7185.0
2013-12-08 07:00:00,7361.0
2013-12-08 08:00:00,7647.0
2013-12-08 09:00:00,7743.0
2013-12-08 10:00:00,8004.0
2013-12-08 11:00:00,8191.0
2013-12-08 12:00:00,8249.0
2013-12-08 13:00:00,8277.0
2013-12-08 14:00:00,8211.0
2013-12-08 15:00:00,8124.0
2013-12-08 16:00:00,8188.0
2013-12-08 17:00:00,8390.0
2013-12-08 18:00:00,9124.0
2013-12-08 19:00:00,9255.0
2013-12-08 20:00:00,9204.0
2013-12-08 21:00:00,9077.0
2013-12-08 22:00:00,8792.0
2013-12-08 23:00:00,8330.0
2013-12-08 00:00:00,7931.0
