Datetime,FE_MW
2016-08-31 01:00:00,7897.0
2016-08-31 02:00:00,7503.0
2016-08-31 03:00:00,7250.0
2016-08-31 04:00:00,7143.0
2016-08-31 05:00:00,7138.0
2016-08-31 06:00:00,7563.0
2016-08-31 07:00:00,8290.0
2016-08-31 08:00:00,8762.0
2016-08-31 09:00:00,9004.0
2016-08-31 10:00:00,9299.0
2016-08-31 11:00:00,9735.0
2016-08-31 12:00:00,10034.0
2016-08-31 13:00:00,10227.0
2016-08-31 14:00:00,10469.0
2016-08-31 15:00:00,10545.0
2016-08-31 16:00:00,10585.0
2016-08-31 17:00:00,10598.0
2016-08-31 18:00:00,10316.0
2016-08-31 19:00:00,9977.0
2016-08-31 20:00:00,9711.0
2016-08-31 21:00:00,9685.0
2016-08-31 22:00:00,9239.0
2016-08-31 23:00:00,8515.0
2016-08-31 00:00:00,8482.0
