Datetime,FE_MW
2012-07-21 01:00:00,6701.0
2012-07-21 02:00:00,6366.0
2012-07-21 03:00:00,6172.0
2012-07-21 04:00:00,6025.0
2012-07-21 05:00:00,5990.0
2012-07-21 06:00:00,6049.0
2012-07-21 07:00:00,6028.0
2012-07-21 08:00:00,6285.0
2012-07-21 09:00:00,6792.0
2012-07-21 10:00:00,7323.0
2012-07-21 11:00:00,7672.0
2012-07-21 12:00:00,7895.0
2012-07-21 13:00:00,8126.0
2012-07-21 14:00:00,8326.0
2012-07-21 15:00:00,8528.0
2012-07-21 16:00:00,8737.0
2012-07-21 17:00:00,8969.0
2012-07-21 18:00:00,9054.0
2012-07-21 19:00:00,8960.0
2012-07-21 20:00:00,8778.0
2012-07-21 21:00:00,8444.0
2012-07-21 22:00:00,8407.0
2012-07-21 23:00:00,7987.0
2012-07-21 00:00:00,7251.0
