Datetime,FE_MW
2014-03-19 01:00:00,7153.0
2014-03-19 02:00:00,6962.0
2014-03-19 03:00:00,6903.0
2014-03-19 04:00:00,6946.0
2014-03-19 05:00:00,7109.0
2014-03-19 06:00:00,7510.0
2014-03-19 07:00:00,8176.0
2014-03-19 08:00:00,8618.0
2014-03-19 09:00:00,8626.0
2014-03-19 10:00:00,8584.0
2014-03-19 11:00:00,8862.0
2014-03-19 12:00:00,8807.0
2014-03-19 13:00:00,8702.0
2014-03-19 14:00:00,8661.0
2014-03-19 15:00:00,8521.0
2014-03-19 16:00:00,8502.0
2014-03-19 17:00:00,8409.0
2014-03-19 18:00:00,8456.0
2014-03-19 19:00:00,8363.0
2014-03-19 20:00:00,8542.0
2014-03-19 21:00:00,8712.0
2014-03-19 22:00:00,8433.0
2014-03-19 23:00:00,7862.0
2014-03-19 00:00:00,7527.0
