Datetime,FE_MW
2016-06-29 01:00:00,6641.0
2016-06-29 02:00:00,6320.0
2016-06-29 03:00:00,6129.0
2016-06-29 04:00:00,6033.0
2016-06-29 05:00:00,6115.0
2016-06-29 06:00:00,6333.0
2016-06-29 07:00:00,6684.0
2016-06-29 08:00:00,7151.0
2016-06-29 09:00:00,7565.0
2016-06-29 10:00:00,7906.0
2016-06-29 11:00:00,8125.0
2016-06-29 12:00:00,8241.0
2016-06-29 13:00:00,8358.0
2016-06-29 14:00:00,8496.0
2016-06-29 15:00:00,8599.0
2016-06-29 16:00:00,8654.0
2016-06-29 17:00:00,8669.0
2016-06-29 18:00:00,8598.0
2016-06-29 19:00:00,8551.0
2016-06-29 20:00:00,8440.0
2016-06-29 21:00:00,8180.0
2016-06-29 22:00:00,8093.0
2016-06-29 23:00:00,7705.0
2016-06-29 00:00:00,7114.0
