Datetime,FE_MW
2015-03-20 01:00:00,7098.0
2015-03-20 02:00:00,6940.0
2015-03-20 03:00:00,6803.0
2015-03-20 04:00:00,6739.0
2015-03-20 05:00:00,6898.0
2015-03-20 06:00:00,7323.0
2015-03-20 07:00:00,8073.0
2015-03-20 08:00:00,8606.0
2015-03-20 09:00:00,8664.0
2015-03-20 10:00:00,8683.0
2015-03-20 11:00:00,8717.0
2015-03-20 12:00:00,8597.0
2015-03-20 13:00:00,8465.0
2015-03-20 14:00:00,8342.0
2015-03-20 15:00:00,8149.0
2015-03-20 16:00:00,7941.0
2015-03-20 17:00:00,7748.0
2015-03-20 18:00:00,7662.0
2015-03-20 19:00:00,7669.0
2015-03-20 20:00:00,7745.0
2015-03-20 21:00:00,8001.0
2015-03-20 22:00:00,7795.0
2015-03-20 23:00:00,7395.0
2015-03-20 00:00:00,7435.0
