Datetime,FE_MW
2012-05-11 01:00:00,6320.0
2012-05-11 02:00:00,6117.0
2012-05-11 03:00:00,6001.0
2012-05-11 04:00:00,6010.0
2012-05-11 05:00:00,6126.0
2012-05-11 06:00:00,6503.0
2012-05-11 07:00:00,7019.0
2012-05-11 08:00:00,7437.0
2012-05-11 09:00:00,7680.0
2012-05-11 10:00:00,7876.0
2012-05-11 11:00:00,8029.0
2012-05-11 12:00:00,8035.0
2012-05-11 13:00:00,7952.0
2012-05-11 14:00:00,8018.0
2012-05-11 15:00:00,7937.0
2012-05-11 16:00:00,7792.0
2012-05-11 17:00:00,7725.0
2012-05-11 18:00:00,7573.0
2012-05-11 19:00:00,7359.0
2012-05-11 20:00:00,7284.0
2012-05-11 21:00:00,7342.0
2012-05-11 22:00:00,7475.0
2012-05-11 23:00:00,7022.0
2012-05-11 00:00:00,6673.0
