Datetime,FE_MW
2013-04-25 01:00:00,6817.0
2013-04-25 02:00:00,6650.0
2013-04-25 03:00:00,6601.0
2013-04-25 04:00:00,6603.0
2013-04-25 05:00:00,6697.0
2013-04-25 06:00:00,7201.0
2013-04-25 07:00:00,7866.0
2013-04-25 08:00:00,8078.0
2013-04-25 09:00:00,8158.0
2013-04-25 10:00:00,8133.0
2013-04-25 11:00:00,8142.0
2013-04-25 12:00:00,8078.0
2013-04-25 13:00:00,8008.0
2013-04-25 14:00:00,7986.0
2013-04-25 15:00:00,7931.0
2013-04-25 16:00:00,7851.0
2013-04-25 17:00:00,7768.0
2013-04-25 18:00:00,7701.0
2013-04-25 19:00:00,7576.0
2013-04-25 20:00:00,7589.0
2013-04-25 21:00:00,7916.0
2013-04-25 22:00:00,7963.0
2013-04-25 23:00:00,7456.0
2013-04-25 00:00:00,7075.0
