Datetime,FE_MW
2013-11-17 01:00:00,5952.0
2013-11-17 02:00:00,5773.0
2013-11-17 03:00:00,5643.0
2013-11-17 04:00:00,5541.0
2013-11-17 05:00:00,5562.0
2013-11-17 06:00:00,5623.0
2013-11-17 07:00:00,5777.0
2013-11-17 08:00:00,5958.0
2013-11-17 09:00:00,6220.0
2013-11-17 10:00:00,6395.0
2013-11-17 11:00:00,6531.0
2013-11-17 12:00:00,6712.0
2013-11-17 13:00:00,6673.0
2013-11-17 14:00:00,6642.0
2013-11-17 15:00:00,6718.0
2013-11-17 16:00:00,6721.0
2013-11-17 17:00:00,6884.0
2013-11-17 18:00:00,7261.0
2013-11-17 19:00:00,7308.0
2013-11-17 20:00:00,7162.0
2013-11-17 21:00:00,6985.0
2013-11-17 22:00:00,6754.0
2013-11-17 23:00:00,6494.0
2013-11-17 00:00:00,6234.0
