Datetime,FE_MW
2015-07-06 01:00:00,6389.0
2015-07-06 02:00:00,6060.0
2015-07-06 03:00:00,5932.0
2015-07-06 04:00:00,5881.0
2015-07-06 05:00:00,5954.0
2015-07-06 06:00:00,6268.0
2015-07-06 07:00:00,6714.0
2015-07-06 08:00:00,7189.0
2015-07-06 09:00:00,7760.0
2015-07-06 10:00:00,8310.0
2015-07-06 11:00:00,8873.0
2015-07-06 12:00:00,9341.0
2015-07-06 13:00:00,9717.0
2015-07-06 14:00:00,10050.0
2015-07-06 15:00:00,10197.0
2015-07-06 16:00:00,10353.0
2015-07-06 17:00:00,10434.0
2015-07-06 18:00:00,10349.0
2015-07-06 19:00:00,10171.0
2015-07-06 20:00:00,9933.0
2015-07-06 21:00:00,9626.0
2015-07-06 22:00:00,9526.0
2015-07-06 23:00:00,9026.0
2015-07-06 00:00:00,6827.0
