Datetime,FE_MW
2018-05-12 01:00:00,5879.0
2018-05-12 02:00:00,5682.0
2018-05-12 03:00:00,5583.0
2018-05-12 04:00:00,5496.0
2018-05-12 05:00:00,5510.0
2018-05-12 06:00:00,5661.0
2018-05-12 07:00:00,5778.0
2018-05-12 08:00:00,6011.0
2018-05-12 09:00:00,6274.0
2018-05-12 10:00:00,6384.0
2018-05-12 11:00:00,6509.0
2018-05-12 12:00:00,6581.0
2018-05-12 13:00:00,6606.0
2018-05-12 14:00:00,6595.0
2018-05-12 15:00:00,6563.0
2018-05-12 16:00:00,6536.0
2018-05-12 17:00:00,6519.0
2018-05-12 18:00:00,6470.0
2018-05-12 19:00:00,6427.0
2018-05-12 20:00:00,6385.0
2018-05-12 21:00:00,6492.0
2018-05-12 22:00:00,6452.0
2018-05-12 23:00:00,6241.0
2018-05-12 00:00:00,6140.0
