Datetime,FE_MW
2012-05-25 01:00:00,7493.0
2012-05-25 02:00:00,7025.0
2012-05-25 03:00:00,6754.0
2012-05-25 04:00:00,6596.0
2012-05-25 05:00:00,6651.0
2012-05-25 06:00:00,6950.0
2012-05-25 07:00:00,7439.0
2012-05-25 08:00:00,8048.0
2012-05-25 09:00:00,8501.0
2012-05-25 10:00:00,8937.0
2012-05-25 11:00:00,9477.0
2012-05-25 12:00:00,9870.0
2012-05-25 13:00:00,10245.0
2012-05-25 14:00:00,10928.0
2012-05-25 15:00:00,10794.0
2012-05-25 16:00:00,10892.0
2012-05-25 17:00:00,11035.0
2012-05-25 18:00:00,10915.0
2012-05-25 19:00:00,10636.0
2012-05-25 20:00:00,10252.0
2012-05-25 21:00:00,9932.0
2012-05-25 22:00:00,9835.0
2012-05-25 23:00:00,9115.0
2012-05-25 00:00:00,8156.0
