Datetime,FE_MW
2018-04-02 01:00:00,6342.0
2018-04-02 02:00:00,6268.0
2018-04-02 03:00:00,6251.0
2018-04-02 04:00:00,6286.0
2018-04-02 05:00:00,6440.0
2018-04-02 06:00:00,6850.0
2018-04-02 07:00:00,7471.0
2018-04-02 08:00:00,7830.0
2018-04-02 09:00:00,7991.0
2018-04-02 10:00:00,8065.0
2018-04-02 11:00:00,8109.0
2018-04-02 12:00:00,8043.0
2018-04-02 13:00:00,7928.0
2018-04-02 14:00:00,7873.0
2018-04-02 15:00:00,7770.0
2018-04-02 16:00:00,7597.0
2018-04-02 17:00:00,7424.0
2018-04-02 18:00:00,7364.0
2018-04-02 19:00:00,7416.0
2018-04-02 20:00:00,7600.0
2018-04-02 21:00:00,7953.0
2018-04-02 22:00:00,7776.0
2018-04-02 23:00:00,7345.0
2018-04-02 00:00:00,6511.0
