Datetime,FE_MW
2017-11-27 01:00:00,6509.0
2017-11-27 02:00:00,6356.0
2017-11-27 03:00:00,6314.0
2017-11-27 04:00:00,6342.0
2017-11-27 05:00:00,6489.0
2017-11-27 06:00:00,6916.0
2017-11-27 07:00:00,7629.0
2017-11-27 08:00:00,8020.0
2017-11-27 09:00:00,8082.0
2017-11-27 10:00:00,8088.0
2017-11-27 11:00:00,8051.0
2017-11-27 12:00:00,7931.0
2017-11-27 13:00:00,7810.0
2017-11-27 14:00:00,7749.0
2017-11-27 15:00:00,7676.0
2017-11-27 16:00:00,7626.0
2017-11-27 17:00:00,7640.0
2017-11-27 18:00:00,8137.0
2017-11-27 19:00:00,8245.0
2017-11-27 20:00:00,8165.0
2017-11-27 21:00:00,8119.0
2017-11-27 22:00:00,7851.0
2017-11-27 23:00:00,7382.0
2017-11-27 00:00:00,6683.0
