Datetime,FE_MW
2015-09-19 01:00:00,6891.0
2015-09-19 02:00:00,6558.0
2015-09-19 03:00:00,6327.0
2015-09-19 04:00:00,6222.0
2015-09-19 05:00:00,6184.0
2015-09-19 06:00:00,6225.0
2015-09-19 07:00:00,6485.0
2015-09-19 08:00:00,6684.0
2015-09-19 09:00:00,6983.0
2015-09-19 10:00:00,7328.0
2015-09-19 11:00:00,7572.0
2015-09-19 12:00:00,7711.0
2015-09-19 13:00:00,7737.0
2015-09-19 14:00:00,7730.0
2015-09-19 15:00:00,7655.0
2015-09-19 16:00:00,7581.0
2015-09-19 17:00:00,7528.0
2015-09-19 18:00:00,7364.0
2015-09-19 19:00:00,7169.0
2015-09-19 20:00:00,7147.0
2015-09-19 21:00:00,7170.0
2015-09-19 22:00:00,6919.0
2015-09-19 23:00:00,6517.0
2015-09-19 00:00:00,7336.0
