Datetime,FE_MW
2012-02-16 01:00:00,7120.0
2012-02-16 02:00:00,6944.0
2012-02-16 03:00:00,6835.0
2012-02-16 04:00:00,6761.0
2012-02-16 05:00:00,6941.0
2012-02-16 06:00:00,7336.0
2012-02-16 07:00:00,8070.0
2012-02-16 08:00:00,8562.0
2012-02-16 09:00:00,8670.0
2012-02-16 10:00:00,8703.0
2012-02-16 11:00:00,8723.0
2012-02-16 12:00:00,8727.0
2012-02-16 13:00:00,8646.0
2012-02-16 14:00:00,8646.0
2012-02-16 15:00:00,8499.0
2012-02-16 16:00:00,8460.0
2012-02-16 17:00:00,8542.0
2012-02-16 18:00:00,8661.0
2012-02-16 19:00:00,8884.0
2012-02-16 20:00:00,8872.0
2012-02-16 21:00:00,8689.0
2012-02-16 22:00:00,8358.0
2012-02-16 23:00:00,7962.0
2012-02-16 00:00:00,7516.0
