Datetime,FE_MW
2012-08-14 01:00:00,7077.0
2012-08-14 02:00:00,6771.0
2012-08-14 03:00:00,6570.0
2012-08-14 04:00:00,6483.0
2012-08-14 05:00:00,6540.0
2012-08-14 06:00:00,6858.0
2012-08-14 07:00:00,7360.0
2012-08-14 08:00:00,7789.0
2012-08-14 09:00:00,8135.0
2012-08-14 10:00:00,8435.0
2012-08-14 11:00:00,8752.0
2012-08-14 12:00:00,8897.0
2012-08-14 13:00:00,9018.0
2012-08-14 14:00:00,9121.0
2012-08-14 15:00:00,9068.0
2012-08-14 16:00:00,9008.0
2012-08-14 17:00:00,8907.0
2012-08-14 18:00:00,8814.0
2012-08-14 19:00:00,8707.0
2012-08-14 20:00:00,8496.0
2012-08-14 21:00:00,8535.0
2012-08-14 22:00:00,8529.0
2012-08-14 23:00:00,8031.0
2012-08-14 00:00:00,7577.0
