Datetime,FE_MW
2016-06-20 01:00:00,7388.0
2016-06-20 02:00:00,6915.0
2016-06-20 03:00:00,6620.0
2016-06-20 04:00:00,6461.0
2016-06-20 05:00:00,6466.0
2016-06-20 06:00:00,6784.0
2016-06-20 07:00:00,7318.0
2016-06-20 08:00:00,8028.0
2016-06-20 09:00:00,8744.0
2016-06-20 10:00:00,9480.0
2016-06-20 11:00:00,10201.0
2016-06-20 12:00:00,10805.0
2016-06-20 13:00:00,11338.0
2016-06-20 14:00:00,11769.0
2016-06-20 15:00:00,11748.0
2016-06-20 16:00:00,11752.0
2016-06-20 17:00:00,11630.0
2016-06-20 18:00:00,11502.0
2016-06-20 19:00:00,11490.0
2016-06-20 20:00:00,11242.0
2016-06-20 21:00:00,10916.0
2016-06-20 22:00:00,10762.0
2016-06-20 23:00:00,10105.0
2016-06-20 00:00:00,8084.0
