Datetime,FE_MW
2012-09-18 01:00:00,6426.0
2012-09-18 02:00:00,6204.0
2012-09-18 03:00:00,5968.0
2012-09-18 04:00:00,5868.0
2012-09-18 05:00:00,6022.0
2012-09-18 06:00:00,6424.0
2012-09-18 07:00:00,7213.0
2012-09-18 08:00:00,7749.0
2012-09-18 09:00:00,7865.0
2012-09-18 10:00:00,8043.0
2012-09-18 11:00:00,8216.0
2012-09-18 12:00:00,8173.0
2012-09-18 13:00:00,8138.0
2012-09-18 14:00:00,8167.0
2012-09-18 15:00:00,8108.0
2012-09-18 16:00:00,7906.0
2012-09-18 17:00:00,7789.0
2012-09-18 18:00:00,7635.0
2012-09-18 19:00:00,7515.0
2012-09-18 20:00:00,7657.0
2012-09-18 21:00:00,7894.0
2012-09-18 22:00:00,7544.0
2012-09-18 23:00:00,7083.0
2012-09-18 00:00:00,6843.0
