Datetime,FE_MW
2015-02-21 01:00:00,8539.0
2015-02-21 02:00:00,8272.0
2015-02-21 03:00:00,8142.0
2015-02-21 04:00:00,8155.0
2015-02-21 05:00:00,8107.0
2015-02-21 06:00:00,8217.0
2015-02-21 07:00:00,8482.0
2015-02-21 08:00:00,8652.0
2015-02-21 09:00:00,8817.0
2015-02-21 10:00:00,8958.0
2015-02-21 11:00:00,8962.0
2015-02-21 12:00:00,8888.0
2015-02-21 13:00:00,8862.0
2015-02-21 14:00:00,8821.0
2015-02-21 15:00:00,8625.0
2015-02-21 16:00:00,8485.0
2015-02-21 17:00:00,8443.0
2015-02-21 18:00:00,8564.0
2015-02-21 19:00:00,8893.0
2015-02-21 20:00:00,8912.0
2015-02-21 21:00:00,8816.0
2015-02-21 22:00:00,8533.0
2015-02-21 23:00:00,8281.0
2015-02-21 00:00:00,8912.0
