Datetime,FE_MW
2015-12-07 01:00:00,6812.0
2015-12-07 02:00:00,6654.0
2015-12-07 03:00:00,6562.0
2015-12-07 04:00:00,6602.0
2015-12-07 05:00:00,6820.0
2015-12-07 06:00:00,7266.0
2015-12-07 07:00:00,8045.0
2015-12-07 08:00:00,8538.0
2015-12-07 09:00:00,8506.0
2015-12-07 10:00:00,8447.0
2015-12-07 11:00:00,8398.0
2015-12-07 12:00:00,8277.0
2015-12-07 13:00:00,8133.0
2015-12-07 14:00:00,8065.0
2015-12-07 15:00:00,7981.0
2015-12-07 16:00:00,7855.0
2015-12-07 17:00:00,7961.0
2015-12-07 18:00:00,8632.0
2015-12-07 19:00:00,8793.0
2015-12-07 20:00:00,8785.0
2015-12-07 21:00:00,8617.0
2015-12-07 22:00:00,8390.0
2015-12-07 23:00:00,7952.0
2015-12-07 00:00:00,7086.0
