Datetime,FE_MW
2011-11-14 01:00:00,5900.0
2011-11-14 02:00:00,5744.0
2011-11-14 03:00:00,5609.0
2011-11-14 04:00:00,5607.0
2011-11-14 05:00:00,5771.0
2011-11-14 06:00:00,6221.0
2011-11-14 07:00:00,7062.0
2011-11-14 08:00:00,7538.0
2011-11-14 09:00:00,7706.0
2011-11-14 10:00:00,7811.0
2011-11-14 11:00:00,7963.0
2011-11-14 12:00:00,8003.0
2011-11-14 13:00:00,8005.0
2011-11-14 14:00:00,7947.0
2011-11-14 15:00:00,7880.0
2011-11-14 16:00:00,7916.0
2011-11-14 17:00:00,7973.0
2011-11-14 18:00:00,8282.0
2011-11-14 19:00:00,8286.0
2011-11-14 20:00:00,8099.0
2011-11-14 21:00:00,7948.0
2011-11-14 22:00:00,7545.0
2011-11-14 23:00:00,7049.0
2011-11-14 00:00:00,6090.0
