Datetime,FE_MW
2012-01-27 01:00:00,7143.0
2012-01-27 02:00:00,6916.0
2012-01-27 03:00:00,6709.0
2012-01-27 04:00:00,6738.0
2012-01-27 05:00:00,6879.0
2012-01-27 06:00:00,7301.0
2012-01-27 07:00:00,8147.0
2012-01-27 08:00:00,8715.0
2012-01-27 09:00:00,8815.0
2012-01-27 10:00:00,8818.0
2012-01-27 11:00:00,8953.0
2012-01-27 12:00:00,8961.0
2012-01-27 13:00:00,8937.0
2012-01-27 14:00:00,8975.0
2012-01-27 15:00:00,8811.0
2012-01-27 16:00:00,8661.0
2012-01-27 17:00:00,8590.0
2012-01-27 18:00:00,8668.0
2012-01-27 19:00:00,8943.0
2012-01-27 20:00:00,8788.0
2012-01-27 21:00:00,8636.0
2012-01-27 22:00:00,8379.0
2012-01-27 23:00:00,7964.0
2012-01-27 00:00:00,7514.0
