Datetime,FE_MW
2012-12-04 01:00:00,6399.0
2012-12-04 02:00:00,6141.0
2012-12-04 03:00:00,6028.0
2012-12-04 04:00:00,6015.0
2012-12-04 05:00:00,6149.0
2012-12-04 06:00:00,6521.0
2012-12-04 07:00:00,7337.0
2012-12-04 08:00:00,7889.0
2012-12-04 09:00:00,7878.0
2012-12-04 10:00:00,7862.0
2012-12-04 11:00:00,7972.0
2012-12-04 12:00:00,7970.0
2012-12-04 13:00:00,8034.0
2012-12-04 14:00:00,8079.0
2012-12-04 15:00:00,8035.0
2012-12-04 16:00:00,8062.0
2012-12-04 17:00:00,8317.0
2012-12-04 18:00:00,8710.0
2012-12-04 19:00:00,8712.0
2012-12-04 20:00:00,8669.0
2012-12-04 21:00:00,8480.0
2012-12-04 22:00:00,8242.0
2012-12-04 23:00:00,7757.0
2012-12-04 00:00:00,6818.0
