Datetime,FE_MW
2018-06-06 01:00:00,6300.0
2018-06-06 02:00:00,5955.0
2018-06-06 03:00:00,5763.0
2018-06-06 04:00:00,5659.0
2018-06-06 05:00:00,5744.0
2018-06-06 06:00:00,5997.0
2018-06-06 07:00:00,6416.0
2018-06-06 08:00:00,6820.0
2018-06-06 09:00:00,7057.0
2018-06-06 10:00:00,7220.0
2018-06-06 11:00:00,7373.0
2018-06-06 12:00:00,7457.0
2018-06-06 13:00:00,7435.0
2018-06-06 14:00:00,7516.0
2018-06-06 15:00:00,7511.0
2018-06-06 16:00:00,7469.0
2018-06-06 17:00:00,7425.0
2018-06-06 18:00:00,7391.0
2018-06-06 19:00:00,7362.0
2018-06-06 20:00:00,7269.0
2018-06-06 21:00:00,7217.0
2018-06-06 22:00:00,7235.0
2018-06-06 23:00:00,6940.0
2018-06-06 00:00:00,6639.0
