Datetime,FE_MW
2012-03-09 01:00:00,6978.0
2012-03-09 02:00:00,6821.0
2012-03-09 03:00:00,6733.0
2012-03-09 04:00:00,6719.0
2012-03-09 05:00:00,6859.0
2012-03-09 06:00:00,7249.0
2012-03-09 07:00:00,7999.0
2012-03-09 08:00:00,8282.0
2012-03-09 09:00:00,8443.0
2012-03-09 10:00:00,8564.0
2012-03-09 11:00:00,8606.0
2012-03-09 12:00:00,8535.0
2012-03-09 13:00:00,8422.0
2012-03-09 14:00:00,8440.0
2012-03-09 15:00:00,8210.0
2012-03-09 16:00:00,8013.0
2012-03-09 17:00:00,7941.0
2012-03-09 18:00:00,7907.0
2012-03-09 19:00:00,8135.0
2012-03-09 20:00:00,8526.0
2012-03-09 21:00:00,8443.0
2012-03-09 22:00:00,8140.0
2012-03-09 23:00:00,7698.0
2012-03-09 00:00:00,7264.0
