Datetime,FE_MW
2013-04-20 01:00:00,6316.0
2013-04-20 02:00:00,6157.0
2013-04-20 03:00:00,6029.0
2013-04-20 04:00:00,6016.0
2013-04-20 05:00:00,6056.0
2013-04-20 06:00:00,6158.0
2013-04-20 07:00:00,6453.0
2013-04-20 08:00:00,6637.0
2013-04-20 09:00:00,6991.0
2013-04-20 10:00:00,7256.0
2013-04-20 11:00:00,7393.0
2013-04-20 12:00:00,7357.0
2013-04-20 13:00:00,7263.0
2013-04-20 14:00:00,7088.0
2013-04-20 15:00:00,6940.0
2013-04-20 16:00:00,6770.0
2013-04-20 17:00:00,6687.0
2013-04-20 18:00:00,6655.0
2013-04-20 19:00:00,6651.0
2013-04-20 20:00:00,6633.0
2013-04-20 21:00:00,7065.0
2013-04-20 22:00:00,7134.0
2013-04-20 23:00:00,6833.0
2013-04-20 00:00:00,6720.0
