Datetime,FE_MW
2012-05-04 01:00:00,7471.0
2012-05-04 02:00:00,7224.0
2012-05-04 03:00:00,6878.0
2012-05-04 04:00:00,6760.0
2012-05-04 05:00:00,6688.0
2012-05-04 06:00:00,6988.0
2012-05-04 07:00:00,7357.0
2012-05-04 08:00:00,7823.0
2012-05-04 09:00:00,8251.0
2012-05-04 10:00:00,8565.0
2012-05-04 11:00:00,8935.0
2012-05-04 12:00:00,9143.0
2012-05-04 13:00:00,9264.0
2012-05-04 14:00:00,9452.0
2012-05-04 15:00:00,9449.0
2012-05-04 16:00:00,9227.0
2012-05-04 17:00:00,9060.0
2012-05-04 18:00:00,8743.0
2012-05-04 19:00:00,8429.0
2012-05-04 20:00:00,8188.0
2012-05-04 21:00:00,8194.0
2012-05-04 22:00:00,8178.0
2012-05-04 23:00:00,7549.0
2012-05-04 00:00:00,8174.0
