Datetime,FE_MW
2017-02-05 01:00:00,6984.0
2017-02-05 02:00:00,6781.0
2017-02-05 03:00:00,6702.0
2017-02-05 04:00:00,6648.0
2017-02-05 05:00:00,6628.0
2017-02-05 06:00:00,6709.0
2017-02-05 07:00:00,6879.0
2017-02-05 08:00:00,7049.0
2017-02-05 09:00:00,7193.0
2017-02-05 10:00:00,7376.0
2017-02-05 11:00:00,7330.0
2017-02-05 12:00:00,7257.0
2017-02-05 13:00:00,7220.0
2017-02-05 14:00:00,7192.0
2017-02-05 15:00:00,7146.0
2017-02-05 16:00:00,7194.0
2017-02-05 17:00:00,7398.0
2017-02-05 18:00:00,7663.0
2017-02-05 19:00:00,7905.0
2017-02-05 20:00:00,7729.0
2017-02-05 21:00:00,7620.0
2017-02-05 22:00:00,7514.0
2017-02-05 23:00:00,7273.0
2017-02-05 00:00:00,7278.0
