Datetime,FE_MW
2017-05-30 01:00:00,5835.0
2017-05-30 02:00:00,5606.0
2017-05-30 03:00:00,5481.0
2017-05-30 04:00:00,5447.0
2017-05-30 05:00:00,5566.0
2017-05-30 06:00:00,5915.0
2017-05-30 07:00:00,6434.0
2017-05-30 08:00:00,7014.0
2017-05-30 09:00:00,7442.0
2017-05-30 10:00:00,7778.0
2017-05-30 11:00:00,8065.0
2017-05-30 12:00:00,8259.0
2017-05-30 13:00:00,8331.0
2017-05-30 14:00:00,8432.0
2017-05-30 15:00:00,8335.0
2017-05-30 16:00:00,8271.0
2017-05-30 17:00:00,8239.0
2017-05-30 18:00:00,8133.0
2017-05-30 19:00:00,7966.0
2017-05-30 20:00:00,7804.0
2017-05-30 21:00:00,7706.0
2017-05-30 22:00:00,7729.0
2017-05-30 23:00:00,7267.0
2017-05-30 00:00:00,6230.0
