Datetime,FE_MW
2014-04-26 01:00:00,6403.0
2014-04-26 02:00:00,6236.0
2014-04-26 03:00:00,6088.0
2014-04-26 04:00:00,6055.0
2014-04-26 05:00:00,6061.0
2014-04-26 06:00:00,6186.0
2014-04-26 07:00:00,6356.0
2014-04-26 08:00:00,6439.0
2014-04-26 09:00:00,6719.0
2014-04-26 10:00:00,6850.0
2014-04-26 11:00:00,6911.0
2014-04-26 12:00:00,6849.0
2014-04-26 13:00:00,6742.0
2014-04-26 14:00:00,6607.0
2014-04-26 15:00:00,6532.0
2014-04-26 16:00:00,6448.0
2014-04-26 17:00:00,6445.0
2014-04-26 18:00:00,6413.0
2014-04-26 19:00:00,6283.0
2014-04-26 20:00:00,6316.0
2014-04-26 21:00:00,6650.0
2014-04-26 22:00:00,6837.0
2014-04-26 23:00:00,6482.0
2014-04-26 00:00:00,6750.0
