Datetime,FE_MW
2018-01-10 01:00:00,7754.0
2018-01-10 02:00:00,7602.0
2018-01-10 03:00:00,7543.0
2018-01-10 04:00:00,7474.0
2018-01-10 05:00:00,7616.0
2018-01-10 06:00:00,7993.0
2018-01-10 07:00:00,8599.0
2018-01-10 08:00:00,8988.0
2018-01-10 09:00:00,8951.0
2018-01-10 10:00:00,8946.0
2018-01-10 11:00:00,8928.0
2018-01-10 12:00:00,8820.0
2018-01-10 13:00:00,8706.0
2018-01-10 14:00:00,8551.0
2018-01-10 15:00:00,8363.0
2018-01-10 16:00:00,8263.0
2018-01-10 17:00:00,8348.0
2018-01-10 18:00:00,8672.0
2018-01-10 19:00:00,8846.0
2018-01-10 20:00:00,8709.0
2018-01-10 21:00:00,8600.0
2018-01-10 22:00:00,8263.0
2018-01-10 23:00:00,7745.0
2018-01-10 00:00:00,7982.0
