Datetime,FE_MW
2013-09-28 01:00:00,5932.0
2013-09-28 02:00:00,5682.0
2013-09-28 03:00:00,5510.0
2013-09-28 04:00:00,5455.0
2013-09-28 05:00:00,5422.0
2013-09-28 06:00:00,5547.0
2013-09-28 07:00:00,5845.0
2013-09-28 08:00:00,5963.0
2013-09-28 09:00:00,6296.0
2013-09-28 10:00:00,6574.0
2013-09-28 11:00:00,6728.0
2013-09-28 12:00:00,6879.0
2013-09-28 13:00:00,6921.0
2013-09-28 14:00:00,6931.0
2013-09-28 15:00:00,6953.0
2013-09-28 16:00:00,6993.0
2013-09-28 17:00:00,6978.0
2013-09-28 18:00:00,6987.0
2013-09-28 19:00:00,6822.0
2013-09-28 20:00:00,7087.0
2013-09-28 21:00:00,7146.0
2013-09-28 22:00:00,6863.0
2013-09-28 23:00:00,6486.0
2013-09-28 00:00:00,6330.0
