Datetime,FE_MW
2017-01-17 01:00:00,7134.0
2017-01-17 02:00:00,6968.0
2017-01-17 03:00:00,6832.0
2017-01-17 04:00:00,6795.0
2017-01-17 05:00:00,6922.0
2017-01-17 06:00:00,7317.0
2017-01-17 07:00:00,7945.0
2017-01-17 08:00:00,8444.0
2017-01-17 09:00:00,8482.0
2017-01-17 10:00:00,8492.0
2017-01-17 11:00:00,8477.0
2017-01-17 12:00:00,8414.0
2017-01-17 13:00:00,8373.0
2017-01-17 14:00:00,8312.0
2017-01-17 15:00:00,8199.0
2017-01-17 16:00:00,8114.0
2017-01-17 17:00:00,8104.0
2017-01-17 18:00:00,8375.0
2017-01-17 19:00:00,8565.0
2017-01-17 20:00:00,8465.0
2017-01-17 21:00:00,8232.0
2017-01-17 22:00:00,7896.0
2017-01-17 23:00:00,7528.0
2017-01-17 00:00:00,7415.0
