Datetime,FE_MW
2011-10-30 01:00:00,6111.0
2011-10-30 02:00:00,5856.0
2011-10-30 03:00:00,5778.0
2011-10-30 04:00:00,5723.0
2011-10-30 05:00:00,5815.0
2011-10-30 06:00:00,5914.0
2011-10-30 07:00:00,6122.0
2011-10-30 08:00:00,6402.0
2011-10-30 09:00:00,6556.0
2011-10-30 10:00:00,6700.0
2011-10-30 11:00:00,6755.0
2011-10-30 12:00:00,6702.0
2011-10-30 13:00:00,6682.0
2011-10-30 14:00:00,6577.0
2011-10-30 15:00:00,6544.0
2011-10-30 16:00:00,6469.0
2011-10-30 17:00:00,6537.0
2011-10-30 18:00:00,6597.0
2011-10-30 19:00:00,7032.0
2011-10-30 20:00:00,7369.0
2011-10-30 21:00:00,7347.0
2011-10-30 22:00:00,7170.0
2011-10-30 23:00:00,6785.0
2011-10-30 00:00:00,6407.0
