Datetime,FE_MW
2017-10-24 01:00:00,6069.0
2017-10-24 02:00:00,5878.0
2017-10-24 03:00:00,5819.0
2017-10-24 04:00:00,5759.0
2017-10-24 05:00:00,5833.0
2017-10-24 06:00:00,6195.0
2017-10-24 07:00:00,6811.0
2017-10-24 08:00:00,7387.0
2017-10-24 09:00:00,7456.0
2017-10-24 10:00:00,7516.0
2017-10-24 11:00:00,7600.0
2017-10-24 12:00:00,7582.0
2017-10-24 13:00:00,7585.0
2017-10-24 14:00:00,7609.0
2017-10-24 15:00:00,7546.0
2017-10-24 16:00:00,7418.0
2017-10-24 17:00:00,7378.0
2017-10-24 18:00:00,7342.0
2017-10-24 19:00:00,7528.0
2017-10-24 20:00:00,7754.0
2017-10-24 21:00:00,7660.0
2017-10-24 22:00:00,7350.0
2017-10-24 23:00:00,6913.0
2017-10-24 00:00:00,6406.0
