Datetime,FE_MW
2018-05-26 01:00:00,6464.0
2018-05-26 02:00:00,6066.0
2018-05-26 03:00:00,5786.0
2018-05-26 04:00:00,5625.0
2018-05-26 05:00:00,5584.0
2018-05-26 06:00:00,5665.0
2018-05-26 07:00:00,5640.0
2018-05-26 08:00:00,5928.0
2018-05-26 09:00:00,6331.0
2018-05-26 10:00:00,6673.0
2018-05-26 11:00:00,7000.0
2018-05-26 12:00:00,7337.0
2018-05-26 13:00:00,7581.0
2018-05-26 14:00:00,7701.0
2018-05-26 15:00:00,7846.0
2018-05-26 16:00:00,8006.0
2018-05-26 17:00:00,8129.0
2018-05-26 18:00:00,8044.0
2018-05-26 19:00:00,7854.0
2018-05-26 20:00:00,7649.0
2018-05-26 21:00:00,7506.0
2018-05-26 22:00:00,7564.0
2018-05-26 23:00:00,7150.0
2018-05-26 00:00:00,7065.0
