Datetime,FE_MW
2014-04-20 01:00:00,5805.0
2014-04-20 02:00:00,5591.0
2014-04-20 03:00:00,5473.0
2014-04-20 04:00:00,5449.0
2014-04-20 05:00:00,5446.0
2014-04-20 06:00:00,5682.0
2014-04-20 07:00:00,5751.0
2014-04-20 08:00:00,5870.0
2014-04-20 09:00:00,6072.0
2014-04-20 10:00:00,6170.0
2014-04-20 11:00:00,6172.0
2014-04-20 12:00:00,6182.0
2014-04-20 13:00:00,6139.0
2014-04-20 14:00:00,5999.0
2014-04-20 15:00:00,5839.0
2014-04-20 16:00:00,5690.0
2014-04-20 17:00:00,5674.0
2014-04-20 18:00:00,5663.0
2014-04-20 19:00:00,5653.0
2014-04-20 20:00:00,5780.0
2014-04-20 21:00:00,6213.0
2014-04-20 22:00:00,6409.0
2014-04-20 23:00:00,6153.0
2014-04-20 00:00:00,6083.0
