Datetime,FE_MW
2014-12-01 01:00:00,6158.0
2014-12-01 02:00:00,6028.0
2014-12-01 03:00:00,6048.0
2014-12-01 04:00:00,6180.0
2014-12-01 05:00:00,6349.0
2014-12-01 06:00:00,6813.0
2014-12-01 07:00:00,7573.0
2014-12-01 08:00:00,8145.0
2014-12-01 09:00:00,8388.0
2014-12-01 10:00:00,8503.0
2014-12-01 11:00:00,8722.0
2014-12-01 12:00:00,8783.0
2014-12-01 13:00:00,8820.0
2014-12-01 14:00:00,8782.0
2014-12-01 15:00:00,8736.0
2014-12-01 16:00:00,8737.0
2014-12-01 17:00:00,8846.0
2014-12-01 18:00:00,9393.0
2014-12-01 19:00:00,9476.0
2014-12-01 20:00:00,9471.0
2014-12-01 21:00:00,9371.0
2014-12-01 22:00:00,9068.0
2014-12-01 23:00:00,8618.0
2014-12-01 00:00:00,6461.0
