Datetime,FE_MW
2017-02-27 01:00:00,6723.0
2017-02-27 02:00:00,6623.0
2017-02-27 03:00:00,6584.0
2017-02-27 04:00:00,6607.0
2017-02-27 05:00:00,6713.0
2017-02-27 06:00:00,7141.0
2017-02-27 07:00:00,7918.0
2017-02-27 08:00:00,8231.0
2017-02-27 09:00:00,8351.0
2017-02-27 10:00:00,8379.0
2017-02-27 11:00:00,8286.0
2017-02-27 12:00:00,8175.0
2017-02-27 13:00:00,8107.0
2017-02-27 14:00:00,7995.0
2017-02-27 15:00:00,7909.0
2017-02-27 16:00:00,7833.0
2017-02-27 17:00:00,7810.0
2017-02-27 18:00:00,7910.0
2017-02-27 19:00:00,8268.0
2017-02-27 20:00:00,8329.0
2017-02-27 21:00:00,8157.0
2017-02-27 22:00:00,7880.0
2017-02-27 23:00:00,7399.0
2017-02-27 00:00:00,6928.0
