Datetime,FE_MW
2013-10-27 01:00:00,6195.0
2013-10-27 02:00:00,5979.0
2013-10-27 03:00:00,5910.0
2013-10-27 04:00:00,5922.0
2013-10-27 05:00:00,5949.0
2013-10-27 06:00:00,5990.0
2013-10-27 07:00:00,6209.0
2013-10-27 08:00:00,6468.0
2013-10-27 09:00:00,6579.0
2013-10-27 10:00:00,6706.0
2013-10-27 11:00:00,6785.0
2013-10-27 12:00:00,6701.0
2013-10-27 13:00:00,6734.0
2013-10-27 14:00:00,6715.0
2013-10-27 15:00:00,6611.0
2013-10-27 16:00:00,6590.0
2013-10-27 17:00:00,6552.0
2013-10-27 18:00:00,6626.0
2013-10-27 19:00:00,7014.0
2013-10-27 20:00:00,7503.0
2013-10-27 21:00:00,7512.0
2013-10-27 22:00:00,7293.0
2013-10-27 23:00:00,7036.0
2013-10-27 00:00:00,6530.0
