Datetime,FE_MW
2017-02-19 01:00:00,5830.0
2017-02-19 02:00:00,5680.0
2017-02-19 03:00:00,5621.0
2017-02-19 04:00:00,5573.0
2017-02-19 05:00:00,5619.0
2017-02-19 06:00:00,5706.0
2017-02-19 07:00:00,5929.0
2017-02-19 08:00:00,6078.0
2017-02-19 09:00:00,6289.0
2017-02-19 10:00:00,6397.0
2017-02-19 11:00:00,6346.0
2017-02-19 12:00:00,6304.0
2017-02-19 13:00:00,6280.0
2017-02-19 14:00:00,6173.0
2017-02-19 15:00:00,6106.0
2017-02-19 16:00:00,6103.0
2017-02-19 17:00:00,6123.0
2017-02-19 18:00:00,6319.0
2017-02-19 19:00:00,6766.0
2017-02-19 20:00:00,6921.0
2017-02-19 21:00:00,6828.0
2017-02-19 22:00:00,6693.0
2017-02-19 23:00:00,6513.0
2017-02-19 00:00:00,5998.0
