Datetime,FE_MW
2015-02-17 01:00:00,8951.0
2015-02-17 02:00:00,8780.0
2015-02-17 03:00:00,8749.0
2015-02-17 04:00:00,8722.0
2015-02-17 05:00:00,8849.0
2015-02-17 06:00:00,9242.0
2015-02-17 07:00:00,9973.0
2015-02-17 08:00:00,10362.0
2015-02-17 09:00:00,10382.0
2015-02-17 10:00:00,10259.0
2015-02-17 11:00:00,10141.0
2015-02-17 12:00:00,9954.0
2015-02-17 13:00:00,9732.0
2015-02-17 14:00:00,9644.0
2015-02-17 15:00:00,9454.0
2015-02-17 16:00:00,9370.0
2015-02-17 17:00:00,9427.0
2015-02-17 18:00:00,9543.0
2015-02-17 19:00:00,9954.0
2015-02-17 20:00:00,10099.0
2015-02-17 21:00:00,9941.0
2015-02-17 22:00:00,9676.0
2015-02-17 23:00:00,9157.0
2015-02-17 00:00:00,9182.0
