Datetime,FE_MW
2013-08-05 01:00:00,6250.0
2013-08-05 02:00:00,6059.0
2013-08-05 03:00:00,5911.0
2013-08-05 04:00:00,5862.0
2013-08-05 05:00:00,5886.0
2013-08-05 06:00:00,6177.0
2013-08-05 07:00:00,6595.0
2013-08-05 08:00:00,6962.0
2013-08-05 09:00:00,7416.0
2013-08-05 10:00:00,7812.0
2013-08-05 11:00:00,8136.0
2013-08-05 12:00:00,8282.0
2013-08-05 13:00:00,8447.0
2013-08-05 14:00:00,8584.0
2013-08-05 15:00:00,8586.0
2013-08-05 16:00:00,8390.0
2013-08-05 17:00:00,8284.0
2013-08-05 18:00:00,8160.0
2013-08-05 19:00:00,8003.0
2013-08-05 20:00:00,7965.0
2013-08-05 21:00:00,7945.0
2013-08-05 22:00:00,7971.0
2013-08-05 23:00:00,7590.0
2013-08-05 00:00:00,6657.0
