Datetime,FE_MW
2018-03-24 01:00:00,7034.0
2018-03-24 02:00:00,6884.0
2018-03-24 03:00:00,6819.0
2018-03-24 04:00:00,6816.0
2018-03-24 05:00:00,6912.0
2018-03-24 06:00:00,7087.0
2018-03-24 07:00:00,7372.0
2018-03-24 08:00:00,7614.0
2018-03-24 09:00:00,7754.0
2018-03-24 10:00:00,7839.0
2018-03-24 11:00:00,7702.0
2018-03-24 12:00:00,7554.0
2018-03-24 13:00:00,7388.0
2018-03-24 14:00:00,7259.0
2018-03-24 15:00:00,7117.0
2018-03-24 16:00:00,6984.0
2018-03-24 17:00:00,6905.0
2018-03-24 18:00:00,7010.0
2018-03-24 19:00:00,7133.0
2018-03-24 20:00:00,7259.0
2018-03-24 21:00:00,7541.0
2018-03-24 22:00:00,7460.0
2018-03-24 23:00:00,7209.0
2018-03-24 00:00:00,7256.0
