Datetime,FE_MW
2012-10-19 01:00:00,6348.0
2012-10-19 02:00:00,6122.0
2012-10-19 03:00:00,6031.0
2012-10-19 04:00:00,5987.0
2012-10-19 05:00:00,6070.0
2012-10-19 06:00:00,6415.0
2012-10-19 07:00:00,7134.0
2012-10-19 08:00:00,7737.0
2012-10-19 09:00:00,7823.0
2012-10-19 10:00:00,7814.0
2012-10-19 11:00:00,7875.0
2012-10-19 12:00:00,7813.0
2012-10-19 13:00:00,7745.0
2012-10-19 14:00:00,7684.0
2012-10-19 15:00:00,7608.0
2012-10-19 16:00:00,7491.0
2012-10-19 17:00:00,7404.0
2012-10-19 18:00:00,7390.0
2012-10-19 19:00:00,7499.0
2012-10-19 20:00:00,7637.0
2012-10-19 21:00:00,7571.0
2012-10-19 22:00:00,7316.0
2012-10-19 23:00:00,6935.0
2012-10-19 00:00:00,6669.0
