Datetime,FE_MW
2016-02-16 01:00:00,7476.0
2016-02-16 02:00:00,7306.0
2016-02-16 03:00:00,7197.0
2016-02-16 04:00:00,7202.0
2016-02-16 05:00:00,7354.0
2016-02-16 06:00:00,7726.0
2016-02-16 07:00:00,8297.0
2016-02-16 08:00:00,8664.0
2016-02-16 09:00:00,8808.0
2016-02-16 10:00:00,8897.0
2016-02-16 11:00:00,8947.0
2016-02-16 12:00:00,8950.0
2016-02-16 13:00:00,8929.0
2016-02-16 14:00:00,8950.0
2016-02-16 15:00:00,8875.0
2016-02-16 16:00:00,8730.0
2016-02-16 17:00:00,8799.0
2016-02-16 18:00:00,8906.0
2016-02-16 19:00:00,9177.0
2016-02-16 20:00:00,9172.0
2016-02-16 21:00:00,8971.0
2016-02-16 22:00:00,8666.0
2016-02-16 23:00:00,8177.0
2016-02-16 00:00:00,7715.0
