Datetime,FE_MW
2013-12-07 01:00:00,7500.0
2013-12-07 02:00:00,7254.0
2013-12-07 03:00:00,7120.0
2013-12-07 04:00:00,7036.0
2013-12-07 05:00:00,7133.0
2013-12-07 06:00:00,7309.0
2013-12-07 07:00:00,7646.0
2013-12-07 08:00:00,7980.0
2013-12-07 09:00:00,8210.0
2013-12-07 10:00:00,8331.0
2013-12-07 11:00:00,8347.0
2013-12-07 12:00:00,8313.0
2013-12-07 13:00:00,8268.0
2013-12-07 14:00:00,8138.0
2013-12-07 15:00:00,8061.0
2013-12-07 16:00:00,8060.0
2013-12-07 17:00:00,8257.0
2013-12-07 18:00:00,8992.0
2013-12-07 19:00:00,9130.0
2013-12-07 20:00:00,9054.0
2013-12-07 21:00:00,8940.0
2013-12-07 22:00:00,8689.0
2013-12-07 23:00:00,8353.0
2013-12-07 00:00:00,7933.0
