Datetime,FE_MW
2012-03-28 01:00:00,6683.0
2012-03-28 02:00:00,6513.0
2012-03-28 03:00:00,6317.0
2012-03-28 04:00:00,6290.0
2012-03-28 05:00:00,6389.0
2012-03-28 06:00:00,6714.0
2012-03-28 07:00:00,7393.0
2012-03-28 08:00:00,7730.0
2012-03-28 09:00:00,7753.0
2012-03-28 10:00:00,7804.0
2012-03-28 11:00:00,7939.0
2012-03-28 12:00:00,7903.0
2012-03-28 13:00:00,7915.0
2012-03-28 14:00:00,7886.0
2012-03-28 15:00:00,7802.0
2012-03-28 16:00:00,7617.0
2012-03-28 17:00:00,7457.0
2012-03-28 18:00:00,7355.0
2012-03-28 19:00:00,7192.0
2012-03-28 20:00:00,7215.0
2012-03-28 21:00:00,7662.0
2012-03-28 22:00:00,7462.0
2012-03-28 23:00:00,6946.0
2012-03-28 00:00:00,6928.0
