Datetime,FE_MW
2012-10-04 01:00:00,6218.0
2012-10-04 02:00:00,5962.0
2012-10-04 03:00:00,5815.0
2012-10-04 04:00:00,5754.0
2012-10-04 05:00:00,5866.0
2012-10-04 06:00:00,6234.0
2012-10-04 07:00:00,7045.0
2012-10-04 08:00:00,7465.0
2012-10-04 09:00:00,7494.0
2012-10-04 10:00:00,7678.0
2012-10-04 11:00:00,7864.0
2012-10-04 12:00:00,7953.0
2012-10-04 13:00:00,7997.0
2012-10-04 14:00:00,8035.0
2012-10-04 15:00:00,7985.0
2012-10-04 16:00:00,7924.0
2012-10-04 17:00:00,7843.0
2012-10-04 18:00:00,7694.0
2012-10-04 19:00:00,7643.0
2012-10-04 20:00:00,7976.0
2012-10-04 21:00:00,8018.0
2012-10-04 22:00:00,7671.0
2012-10-04 23:00:00,7151.0
2012-10-04 00:00:00,6684.0
