Datetime,FE_MW
2014-07-10 01:00:00,7102.0
2014-07-10 02:00:00,6714.0
2014-07-10 03:00:00,6430.0
2014-07-10 04:00:00,6247.0
2014-07-10 05:00:00,6347.0
2014-07-10 06:00:00,6681.0
2014-07-10 07:00:00,6965.0
2014-07-10 08:00:00,7399.0
2014-07-10 09:00:00,7851.0
2014-07-10 10:00:00,8260.0
2014-07-10 11:00:00,8624.0
2014-07-10 12:00:00,8960.0
2014-07-10 13:00:00,9211.0
2014-07-10 14:00:00,9431.0
2014-07-10 15:00:00,9587.0
2014-07-10 16:00:00,9749.0
2014-07-10 17:00:00,9773.0
2014-07-10 18:00:00,9687.0
2014-07-10 19:00:00,9513.0
2014-07-10 20:00:00,9270.0
2014-07-10 21:00:00,8882.0
2014-07-10 22:00:00,8823.0
2014-07-10 23:00:00,8425.0
2014-07-10 00:00:00,7613.0
