Datetime,FE_MW
2018-03-08 01:00:00,7451.0
2018-03-08 02:00:00,7294.0
2018-03-08 03:00:00,7261.0
2018-03-08 04:00:00,7273.0
2018-03-08 05:00:00,7431.0
2018-03-08 06:00:00,7819.0
2018-03-08 07:00:00,8433.0
2018-03-08 08:00:00,8658.0
2018-03-08 09:00:00,8686.0
2018-03-08 10:00:00,8742.0
2018-03-08 11:00:00,8740.0
2018-03-08 12:00:00,8717.0
2018-03-08 13:00:00,8728.0
2018-03-08 14:00:00,8729.0
2018-03-08 15:00:00,8619.0
2018-03-08 16:00:00,8565.0
2018-03-08 17:00:00,8614.0
2018-03-08 18:00:00,8736.0
2018-03-08 19:00:00,8970.0
2018-03-08 20:00:00,9055.0
2018-03-08 21:00:00,8951.0
2018-03-08 22:00:00,8628.0
2018-03-08 23:00:00,8181.0
2018-03-08 00:00:00,7651.0
