Datetime,FE_MW
2013-01-17 01:00:00,7408.0
2013-01-17 02:00:00,7110.0
2013-01-17 03:00:00,7065.0
2013-01-17 04:00:00,7048.0
2013-01-17 05:00:00,7107.0
2013-01-17 06:00:00,7529.0
2013-01-17 07:00:00,8290.0
2013-01-17 08:00:00,8867.0
2013-01-17 09:00:00,8871.0
2013-01-17 10:00:00,8917.0
2013-01-17 11:00:00,8932.0
2013-01-17 12:00:00,8917.0
2013-01-17 13:00:00,8785.0
2013-01-17 14:00:00,8783.0
2013-01-17 15:00:00,8657.0
2013-01-17 16:00:00,8482.0
2013-01-17 17:00:00,8483.0
2013-01-17 18:00:00,8849.0
2013-01-17 19:00:00,9203.0
2013-01-17 20:00:00,9163.0
2013-01-17 21:00:00,9060.0
2013-01-17 22:00:00,8750.0
2013-01-17 23:00:00,8302.0
2013-01-17 00:00:00,7707.0
