Datetime,FE_MW
2018-01-04 01:00:00,8329.0
2018-01-04 02:00:00,8154.0
2018-01-04 03:00:00,8118.0
2018-01-04 04:00:00,8108.0
2018-01-04 05:00:00,8239.0
2018-01-04 06:00:00,8652.0
2018-01-04 07:00:00,9228.0
2018-01-04 08:00:00,9695.0
2018-01-04 09:00:00,9772.0
2018-01-04 10:00:00,9871.0
2018-01-04 11:00:00,9925.0
2018-01-04 12:00:00,9991.0
2018-01-04 13:00:00,9909.0
2018-01-04 14:00:00,9937.0
2018-01-04 15:00:00,9910.0
2018-01-04 16:00:00,9869.0
2018-01-04 17:00:00,9962.0
2018-01-04 18:00:00,10427.0
2018-01-04 19:00:00,10653.0
2018-01-04 20:00:00,10518.0
2018-01-04 21:00:00,10301.0
2018-01-04 22:00:00,10012.0
2018-01-04 23:00:00,9682.0
2018-01-04 00:00:00,8628.0
