Datetime,FE_MW
2014-09-17 01:00:00,6319.0
2014-09-17 02:00:00,6078.0
2014-09-17 03:00:00,6026.0
2014-09-17 04:00:00,5933.0
2014-09-17 05:00:00,5958.0
2014-09-17 06:00:00,6363.0
2014-09-17 07:00:00,7078.0
2014-09-17 08:00:00,7388.0
2014-09-17 09:00:00,7514.0
2014-09-17 10:00:00,7670.0
2014-09-17 11:00:00,7835.0
2014-09-17 12:00:00,7844.0
2014-09-17 13:00:00,7852.0
2014-09-17 14:00:00,7868.0
2014-09-17 15:00:00,7804.0
2014-09-17 16:00:00,7796.0
2014-09-17 17:00:00,7686.0
2014-09-17 18:00:00,7604.0
2014-09-17 19:00:00,7567.0
2014-09-17 20:00:00,7588.0
2014-09-17 21:00:00,7875.0
2014-09-17 22:00:00,7644.0
2014-09-17 23:00:00,7122.0
2014-09-17 00:00:00,6675.0
