Datetime,FE_MW
2016-01-31 01:00:00,6312.0
2016-01-31 02:00:00,6125.0
2016-01-31 03:00:00,5975.0
2016-01-31 04:00:00,5914.0
2016-01-31 05:00:00,5942.0
2016-01-31 06:00:00,6002.0
2016-01-31 07:00:00,6094.0
2016-01-31 08:00:00,6388.0
2016-01-31 09:00:00,6554.0
2016-01-31 10:00:00,6653.0
2016-01-31 11:00:00,6736.0
2016-01-31 12:00:00,6787.0
2016-01-31 13:00:00,6820.0
2016-01-31 14:00:00,6852.0
2016-01-31 15:00:00,6762.0
2016-01-31 16:00:00,6822.0
2016-01-31 17:00:00,6993.0
2016-01-31 18:00:00,7277.0
2016-01-31 19:00:00,7588.0
2016-01-31 20:00:00,7512.0
2016-01-31 21:00:00,7321.0
2016-01-31 22:00:00,7118.0
2016-01-31 23:00:00,6784.0
2016-01-31 00:00:00,6600.0
