Datetime,FE_MW
2014-11-05 01:00:00,6217.0
2014-11-05 02:00:00,6035.0
2014-11-05 03:00:00,6019.0
2014-11-05 04:00:00,5975.0
2014-11-05 05:00:00,6164.0
2014-11-05 06:00:00,6525.0
2014-11-05 07:00:00,7258.0
2014-11-05 08:00:00,7574.0
2014-11-05 09:00:00,7687.0
2014-11-05 10:00:00,7679.0
2014-11-05 11:00:00,7678.0
2014-11-05 12:00:00,7614.0
2014-11-05 13:00:00,7532.0
2014-11-05 14:00:00,7504.0
2014-11-05 15:00:00,7427.0
2014-11-05 16:00:00,7327.0
2014-11-05 17:00:00,7347.0
2014-11-05 18:00:00,7702.0
2014-11-05 19:00:00,7970.0
2014-11-05 20:00:00,7885.0
2014-11-05 21:00:00,7795.0
2014-11-05 22:00:00,7453.0
2014-11-05 23:00:00,7022.0
2014-11-05 00:00:00,6534.0
