Datetime,FE_MW
2018-06-21 01:00:00,6910.0
2018-06-21 02:00:00,6511.0
2018-06-21 03:00:00,6289.0
2018-06-21 04:00:00,6203.0
2018-06-21 05:00:00,6310.0
2018-06-21 06:00:00,6491.0
2018-06-21 07:00:00,6834.0
2018-06-21 08:00:00,7421.0
2018-06-21 09:00:00,7818.0
2018-06-21 10:00:00,8234.0
2018-06-21 11:00:00,8658.0
2018-06-21 12:00:00,8916.0
2018-06-21 13:00:00,9130.0
2018-06-21 14:00:00,9377.0
2018-06-21 15:00:00,9545.0
2018-06-21 16:00:00,9638.0
2018-06-21 17:00:00,9656.0
2018-06-21 18:00:00,9378.0
2018-06-21 19:00:00,9070.0
2018-06-21 20:00:00,8770.0
2018-06-21 21:00:00,8632.0
2018-06-21 22:00:00,8672.0
2018-06-21 23:00:00,8184.0
2018-06-21 00:00:00,7375.0
