Datetime,FE_MW
2015-06-30 01:00:00,6369.0
2015-06-30 02:00:00,6166.0
2015-06-30 03:00:00,5984.0
2015-06-30 04:00:00,5923.0
2015-06-30 05:00:00,5985.0
2015-06-30 06:00:00,6312.0
2015-06-30 07:00:00,6761.0
2015-06-30 08:00:00,7179.0
2015-06-30 09:00:00,7640.0
2015-06-30 10:00:00,7873.0
2015-06-30 11:00:00,8128.0
2015-06-30 12:00:00,8317.0
2015-06-30 13:00:00,8442.0
2015-06-30 14:00:00,8640.0
2015-06-30 15:00:00,8660.0
2015-06-30 16:00:00,8595.0
2015-06-30 17:00:00,8476.0
2015-06-30 18:00:00,8326.0
2015-06-30 19:00:00,8141.0
2015-06-30 20:00:00,7976.0
2015-06-30 21:00:00,7917.0
2015-06-30 22:00:00,7988.0
2015-06-30 23:00:00,7604.0
2015-06-30 00:00:00,6758.0
