Datetime,FE_MW
2016-02-14 01:00:00,8035.0
2016-02-14 02:00:00,7909.0
2016-02-14 03:00:00,7834.0
2016-02-14 04:00:00,7817.0
2016-02-14 05:00:00,7876.0
2016-02-14 06:00:00,7933.0
2016-02-14 07:00:00,8066.0
2016-02-14 08:00:00,8193.0
2016-02-14 09:00:00,8392.0
2016-02-14 10:00:00,8355.0
2016-02-14 11:00:00,8281.0
2016-02-14 12:00:00,8173.0
2016-02-14 13:00:00,8122.0
2016-02-14 14:00:00,8047.0
2016-02-14 15:00:00,8017.0
2016-02-14 16:00:00,8056.0
2016-02-14 17:00:00,8248.0
2016-02-14 18:00:00,8577.0
2016-02-14 19:00:00,9016.0
2016-02-14 20:00:00,9043.0
2016-02-14 21:00:00,8953.0
2016-02-14 22:00:00,8733.0
2016-02-14 23:00:00,8475.0
2016-02-14 00:00:00,8327.0
