Datetime,FE_MW
2012-11-19 01:00:00,6559.0
2012-11-19 02:00:00,6374.0
2012-11-19 03:00:00,6336.0
2012-11-19 04:00:00,6378.0
2012-11-19 05:00:00,6527.0
2012-11-19 06:00:00,7010.0
2012-11-19 07:00:00,7870.0
2012-11-19 08:00:00,8293.0
2012-11-19 09:00:00,8341.0
2012-11-19 10:00:00,8318.0
2012-11-19 11:00:00,8308.0
2012-11-19 12:00:00,8202.0
2012-11-19 13:00:00,8078.0
2012-11-19 14:00:00,8031.0
2012-11-19 15:00:00,7894.0
2012-11-19 16:00:00,7812.0
2012-11-19 17:00:00,7898.0
2012-11-19 18:00:00,8434.0
2012-11-19 19:00:00,8596.0
2012-11-19 20:00:00,8481.0
2012-11-19 21:00:00,8295.0
2012-11-19 22:00:00,8011.0
2012-11-19 23:00:00,7491.0
2012-11-19 00:00:00,6751.0
