Datetime,FE_MW
2018-06-16 01:00:00,6628.0
2018-06-16 02:00:00,6243.0
2018-06-16 03:00:00,6086.0
2018-06-16 04:00:00,5965.0
2018-06-16 05:00:00,5919.0
2018-06-16 06:00:00,5966.0
2018-06-16 07:00:00,6044.0
2018-06-16 08:00:00,6349.0
2018-06-16 09:00:00,6752.0
2018-06-16 10:00:00,7179.0
2018-06-16 11:00:00,7554.0
2018-06-16 12:00:00,7981.0
2018-06-16 13:00:00,8444.0
2018-06-16 14:00:00,8927.0
2018-06-16 15:00:00,9133.0
2018-06-16 16:00:00,9277.0
2018-06-16 17:00:00,9487.0
2018-06-16 18:00:00,9460.0
2018-06-16 19:00:00,9259.0
2018-06-16 20:00:00,9003.0
2018-06-16 21:00:00,8764.0
2018-06-16 22:00:00,8670.0
2018-06-16 23:00:00,8335.0
2018-06-16 00:00:00,7162.0
