Datetime,FE_MW
2016-08-17 01:00:00,7855.0
2016-08-17 02:00:00,7465.0
2016-08-17 03:00:00,7180.0
2016-08-17 04:00:00,7003.0
2016-08-17 05:00:00,7070.0
2016-08-17 06:00:00,7501.0
2016-08-17 07:00:00,8097.0
2016-08-17 08:00:00,8525.0
2016-08-17 09:00:00,8946.0
2016-08-17 10:00:00,9347.0
2016-08-17 11:00:00,9713.0
2016-08-17 12:00:00,10061.0
2016-08-17 13:00:00,10344.0
2016-08-17 14:00:00,10661.0
2016-08-17 15:00:00,10645.0
2016-08-17 16:00:00,10768.0
2016-08-17 17:00:00,10963.0
2016-08-17 18:00:00,11036.0
2016-08-17 19:00:00,10794.0
2016-08-17 20:00:00,10380.0
2016-08-17 21:00:00,10262.0
2016-08-17 22:00:00,10027.0
2016-08-17 23:00:00,9305.0
2016-08-17 00:00:00,8417.0
