Datetime,FE_MW
2018-05-24 01:00:00,6376.0
2018-05-24 02:00:00,6074.0
2018-05-24 03:00:00,5949.0
2018-05-24 04:00:00,5900.0
2018-05-24 05:00:00,5928.0
2018-05-24 06:00:00,6187.0
2018-05-24 07:00:00,6693.0
2018-05-24 08:00:00,7122.0
2018-05-24 09:00:00,7480.0
2018-05-24 10:00:00,7682.0
2018-05-24 11:00:00,7985.0
2018-05-24 12:00:00,8206.0
2018-05-24 13:00:00,8314.0
2018-05-24 14:00:00,8557.0
2018-05-24 15:00:00,8654.0
2018-05-24 16:00:00,8817.0
2018-05-24 17:00:00,8921.0
2018-05-24 18:00:00,8894.0
2018-05-24 19:00:00,8787.0
2018-05-24 20:00:00,8520.0
2018-05-24 21:00:00,8270.0
2018-05-24 22:00:00,8228.0
2018-05-24 23:00:00,7672.0
2018-05-24 00:00:00,6767.0
